VPTREE,EUCLIDEANDISTANCE,PCA,4490,81446
k,time,count
5,242266,322
5,924929,1277
5,430053,642
5,254057,323
5,893946,1276
5,236535,323
5,502809,641
5,637383,960
5,4722304,6992
5,683711,955
5,252732,322
5,4192093,6039
5,1290053,1909
5,249869,322
5,2385504,3503
5,244041,323
5,671038,956
5,874243,1274
5,976681,1270
5,3504403,4761
5,3959676,5725
5,1807919,2543
5,894612,1275
5,478866,638
5,481177,638
5,6597866,8893
5,1310306,1912
5,1681687,2229
5,685278,959
5,1854609,2545
5,667957,957
5,460709,641
5,1898713,2545
5,2393341,3510
5,471627,638
5,440600,640
5,3150840,4136
5,2506680,3812
5,441894,638
5,499738,640
5,492956,639
5,1354694,1908
5,1281212,1912
5,1145974,1913
5,4417672,6361
5,622106,961
5,481532,640
5,683456,958
5,2068353,2861
5,1096466,1593
5,435123,640
5,265750,323
5,496278,638
5,2085691,2857
5,1239251,1906
5,474379,642
5,1256515,1904
5,481909,638
5,260186,322
5,662058,958
5,975789,1273
5,2225360,3183
5,4822283,6999
5,1088568,1597
5,890508,1270
5,469223,638
5,631489,963
5,598112,963
5,662562,960
5,2154182,3183
5,612295,963
5,259476,322
5,4468224,6355
5,666323,959
5,1670462,2225
5,493858,639
5,3351317,4444
5,472180,639
5,656784,957
5,2264857,3502
5,236519,323
5,1207322,1912
5,514329,640
5,4223252,6036
5,251980,322
5,7007822,9851
5,475155,638
5,6497737,8900
5,682029,955
5,432693,638
5,239699,322
5,968676,1274
5,470466,638
5,667940,959
5,933656,1270
5,949584,1282
5,3683735,5091
5,256034,323
5,2209214,3185
5,4555221,6671
5,496366,638
5,484657,638
5,1810723,2546
5,1133695,1599
5,914386,1274
5,219600,322
5,268077,322
5,945601,1279
5,435307,638
5,963097,1273
5,622778,960
5,645952,960
5,455919,638
5,458727,638
5,3868531,5409
5,2183857,3181
5,489111,638
5,218401,322
5,662315,958
5,878429,1277
5,466937,639
5,432091,638
5,1311948,1909
5,1037850,1593
5,578786,960
5,641998,962
5,236626,322
5,220995,323
5,942417,1279
5,496997,639
5,3268514,3822
5,3192932,4129
5,519550,639
5,468619,638
5,259317,322
5,242107,323
5,1891906,2543
5,1760988,2229
5,4351463,6043
5,1178558,1588
5,8250884,11428
5,728745,955
5,234883,322
5,495738,638
5,3597142,4764
5,461366,638
5,1729390,2224
5,3711055,4762
5,485646,638
5,919949,1274
5,658514,956
5,2447080,3492
5,690138,956
5,971465,1274
5,260380,322
5,8482403,12068
5,277991,322
5,505018,640
5,2569667,3818
5,2425966,3499
5,256280,322
5,928832,1276
5,937658,1275
5,264171,322
5,253989,322
5,477485,641
5,942202,1277
5,1229072,1908
5,651275,960
5,500059,638
5,493533,641
5,491908,643
5,2499320,3493
5,277820,322
5,681992,960
5,953680,1277
5,2293598,3182
5,2023010,2867
5,987307,1274
5,259669,322
5,445594,641
5,436618,641
5,1266253,1908
5,880093,1270
5,1100533,1589
5,3241306,4136
5,652221,958
5,492373,641
5,1127929,1596
5,4049787,5729
5,521030,640
5,1206775,1590
5,269440,322
5,649277,955
5,1061094,1592
5,641920,959
5,245919,322
5,1209549,1588
5,665028,958
5,229588,322
5,4116568,5719
5,655316,960
5,298370,322
5,495165,639
5,259264,322
5,251850,322
5,2185944,2865
5,2547498,3493
5,978360,1273
5,677319,963
5,5168488,7630
5,666285,955
5,258965,322
5,463815,638
5,257504,322
5,458893,638
5,1206055,1588
5,914098,1273
5,641535,960
5,246006,322
5,481624,640
5,1309471,1909
5,937212,1273
5,609522,957
5,997094,1272
5,232361,322
5,488499,638
5,477404,641
5,4080052,5399
5,274452,322
5,482272,641
5,644199,957
5,1915359,2546
5,2099442,2860
5,975276,1279
5,2126170,2865
5,682666,955
5,2589697,3815
5,536891,638
5,263666,322
5,478834,640
5,3260045,4145
5,474571,643
5,256754,322
5,627245,958
5,230324,322
5,462543,640
5,625256,959
5,1343726,1904
5,267265,322
5,236547,322
5,881003,1275
5,521222,640
5,1389782,1904
5,2216926,3183
5,1740349,2234
5,512222,643
5,257447,322
5,1380074,1907
5,979520,1272
5,250054,322
5,1702505,2231
5,240140,322
5,876768,1276
5,2419970,3495
5,1958229,2858
5,5090174,7630
5,508577,640
5,503198,638
5,939592,1276
5,1159220,1594
5,661898,959
5,2075773,2865
5,499634,641
5,699873,955
5,985103,1274
5,483345,639
5,1965534,2545
5,2112709,2865
5,703705,955
5,501190,642
5,496872,640
5,1881371,2549
5,265815,322
5,471173,640
5,246711,322
5,967341,1275
5,490651,639
5,478427,640
5,975005,1275
5,1942727,2544
5,677436,961
5,1248770,1914
5,480434,640
5,257549,323
5,3331097,4450
5,1006008,1274
5,484123,642
5,1310651,1907
5,264675,322
5,2097478,2871
5,3752486,5089
5,263729,322
5,8648816,12385
5,508270,638
5,252255,323
5,1916042,2551
5,1991066,2862
5,1904793,2861
5,2079703,3175
5,917503,1273
5,1326368,1904
5,2089721,2867
5,4598350,6674
5,4525714,6683
5,1690085,2237
5,1735211,2221
5,1857274,2549
5,4056542,5725
5,486141,638
5,1159786,1594
5,1345130,1904
5,3770605,5089
5,1846019,2552
5,999653,1271
5,1717114,2224
5,3789946,5089
5,509879,638
5,8316979,11435
5,1172946,1590
5,255644,323
5,1007513,1273
5,630363,955
5,240689,323
5,985924,1273
5,468539,640
5,633973,960
5,5060412,7302
5,1105386,1598
5,488239,639
5,246678,322
5,254111,322
5,655675,957
5,1110369,1599
5,606461,957
5,919808,1276
5,488792,639
5,2114972,2864
5,2346358,3501
5,6895313,9216
5,681554,956
5,236671,323
5,245370,323
