VPTREE,EUCLIDEANDISTANCE,SSS,4490,308836
k,time,count
5,505478,641
5,492912,638
5,647277,955
5,981063,1275
5,962110,1281
5,520925,639
5,489983,638
5,494243,641
5,648023,957
5,442837,639
5,459008,641
5,669582,956
5,455803,638
5,5534372,7630
5,534452,639
5,498988,638
5,489317,639
5,486155,642
5,240959,323
5,470945,643
5,224109,323
5,3331848,4136
5,492659,638
5,2736359,3822
5,472781,639
5,464172,639
5,442803,639
5,460309,639
5,222431,323
5,2564160,3506
5,2586491,3502
5,1412987,1914
5,959225,1277
5,911621,1277
5,513285,639
5,440888,639
5,450688,639
5,464008,639
5,456991,639
5,2382571,3174
5,489902,639
5,4175926,5406
5,4455527,5722
5,510793,639
5,442226,639
5,613526,955
5,441911,639
5,1194558,1596
5,1199575,1594
5,950957,1278
5,1176383,1594
5,495542,639
5,450450,639
5,1000858,1270
5,671248,962
5,995931,1276
5,5010939,6664
5,680956,957
5,1013120,1283
5,5261889,7309
5,5404886,7626
5,5489783,7624
5,4863164,6676
5,2087096,2867
5,1233866,1588
5,263725,323
5,6786778,8259
5,283839,322
5,2642849,3499
5,1377335,1910
5,2030547,2870
5,471087,640
5,1457887,1918
5,1201672,1589
5,6785173,8253
5,8779965,11428
5,1183790,1598
5,481159,644
5,1016012,1276
5,3895833,5083
5,499008,643
5,470129,640
5,436013,640
5,456061,644
5,643105,960
5,1189784,1589
5,468954,640
5,982814,1274
5,472585,640
5,639908,960
5,460348,640
5,2084389,2869
5,658336,963
5,266367,322
5,971356,1274
5,591580,959
5,482964,640
5,984614,1283
5,608841,956
5,962834,1274
5,458507,640
5,497755,641
5,664803,963
5,586212,963
5,623764,956
5,1751877,2236
5,266281,322
5,1003231,1274
5,615747,959
5,1322926,1915
5,1280726,1917
5,460085,640
5,672249,957
5,991272,1280
5,9227722,12057
5,699096,960
5,1007094,1278
5,5566594,7623
5,4538218,5725
5,260783,322
5,5789271,7940
5,1025194,1284
5,1944948,2540
5,1259293,1905
5,1672647,2225
5,8692002,10785
5,5114123,6991
5,1923504,2547
5,1707804,2232
5,654562,960
5,239999,322
5,7719558,9840
5,1075616,1275
5,6930582,8587
5,1029496,1281
5,2484867,3497
5,1978297,2544
5,2466060,3493
5,1944256,2556
5,4932146,6676
5,665791,956
5,446364,641
5,7268635,8899
5,5431754,7305
5,4176768,5405
5,511951,643
5,653522,960
5,1027343,1281
5,2693508,3831
5,2105175,2873
5,5142942,6989
5,3367847,4140
5,253903,322
5,1006777,1277
5,2155214,2870
5,2543844,3503
5,948261,1281
5,240837,322
5,488169,644
5,4053246,5415
5,3429515,4138
5,2130258,2867
5,3511829,4447
5,256854,322
5,249719,323
5,3354626,4143
5,471933,644
5,3676299,4770
5,6822240,8571
5,3807819,4771
5,2299585,3184
5,260017,323
5,975599,1281
5,904133,1281
5,981018,1275
5,5525452,7621
5,1783770,2237
5,265220,323
5,1982358,2545
5,1309408,1916
5,1697980,2233
5,464263,644
5,2375851,3175
5,1323694,1909
5,972491,1276
5,5484117,7305
5,502934,639
5,2615520,3500
5,520659,638
5,4306936,5398
5,260731,323
5,8380838,10163
5,694088,956
5,8127050,10156
5,517675,638
5,240392,322
5,226335,322
5,681543,956
5,1021602,1274
5,2709875,3814
5,3294956,4130
5,2004818,2554
5,3404936,4126
5,685834,961
5,5114953,6990
5,7954539,10156
5,533058,639
5,271301,322
5,3665182,4457
5,3959027,5088
5,2114095,2870
5,676800,956
5,1324107,1915
5,998486,1272
5,640178,960
5,3756357,4764
5,1922809,2554
5,953514,1276
5,266690,322
5,618845,960
5,4884994,6356
5,5496561,7622
5,264787,322
5,224267,322
5,505063,640
5,2697468,3823
5,1717411,2224
5,237369,322
5,492254,644
5,3999568,5089
5,1191271,1598
5,492805,639
5,260005,322
5,227551,323
5,665092,956
5,987990,1276
