VPTREE,EUCLIDEANDISTANCE,CONVEX,4490,487934
k,time,count
5,558206,642
5,1005925,1279
5,3463938,4135
5,2243639,2861
5,4833722,6373
5,1037518,1278
5,1188773,1595
5,710142,961
5,8646031,10485
5,1431319,1914
5,532326,642
5,2016744,2553
5,268491,322
5,728145,961
5,507765,638
5,10494842,13324
5,12367650,16186
5,1452177,1914
5,673345,956
5,484693,638
5,998295,1271
5,1397712,1920
5,1048357,1275
5,3671147,4461
5,8703888,10158
5,1080585,1279
5,711039,954
5,687668,960
5,257627,323
5,1935064,2227
5,5125719,6682
5,4411922,5418
5,1451490,1917
5,1399043,1912
5,691307,960
5,1448934,1914
5,1992818,2555
5,2532173,3175
5,1032776,1271
5,1190387,1590
5,527988,639
5,653564,954
5,11452178,14915
5,3612575,4457
5,3696187,4452
5,529157,639
5,1004853,1271
5,694509,957
5,2685020,3497
5,1385022,1905
5,4111730,5102
5,1202553,1590
5,1172396,1588
5,683386,961
5,4863542,6046
5,2234204,2876
5,1058556,1273
5,5499059,7309
5,7382696,8588
5,3888895,4785
5,498499,642
5,2407241,3178
5,496259,640
5,692137,954
5,1860723,2226
5,1335723,1911
5,4669265,6049
5,1797752,2221
5,3475241,4455
5,1390561,1909
5,2555082,3504
5,980647,1275
5,1089559,1590
5,453641,638
5,670134,961
5,2016611,2554
5,3689181,4466
5,8957279,10802
5,2067696,2548
5,254376,323
5,535809,640
5,222182,323
5,713057,954
5,963480,1271
5,231900,323
5,517198,644
5,484438,639
5,221729,322
5,1029054,1275
5,947025,1275
5,1201190,1593
5,2553039,3508
5,253618,323
5,526568,638
5,501356,644
5,957824,1271
5,1340673,1914
5,1976933,2552
5,725904,954
5,465600,638
5,660398,958
5,614297,954
5,223883,323
5,625609,954
5,660278,958
5,997828,1278
5,2608378,3496
5,537428,638
5,634544,954
5,688468,959
5,1390342,1907
5,265625,322
5,1764781,2231
5,488050,643
5,3301689,4130
5,999807,1277
5,505995,639
5,239273,323
5,223038,323
5,463495,639
5,1999925,2543
5,255879,322
5,3752815,4766
5,1426076,1912
5,3870500,5083
5,720545,956
5,616108,956
5,242585,323
5,223054,323
5,221223,323
5,468292,639
5,1178689,1591
5,486017,642
5,1753397,2223
5,8720961,10801
5,5867533,7956
5,977767,1271
5,881404,1271
5,615803,955
5,446019,639
5,2409394,3180
5,1408770,1915
5,1289631,1915
5,1137047,1599
5,502470,639
5,445986,639
5,1769863,2221
5,1958010,2549
5,699427,961
5,7724233,9519
5,511038,639
5,251559,323
5,8665808,11113
5,7368480,9211
5,8740894,11428
5,5019370,6993
5,708488,956
5,1333301,1905
5,504179,643
5,7960135,10169
5,717009,958
5,5664713,7932
5,1183976,1594
5,2655441,3829
5,491909,642
5,2361360,3189
5,3292548,4129
5,10767772,14586
5,10557267,14283
5,997634,1275
5,1669512,2230
5,1321393,1912
5,6729707,8256
5,515462,639
5,660849,959
5,625962,959
5,455580,642
5,447356,642
5,1314038,1912
5,1973288,2551
5,672696,962
5,693586,959
5,904391,1275
5,455027,642
5,902517,1271
5,228283,323
5,693739,960
5,918377,1278
5,611012,962
5,235340,323
5,223999,323
5,641716,959
5,905494,1278
5,652522,959
5,494688,640
5,221944,323
5,450287,640
5,219504,323
5,470636,639
5,946607,1271
5,944283,1278
5,604013,962
5,477638,642
5,1311327,1919
5,651269,956
5,668532,960
5,928904,1282
5,19320332,24727
5,523906,639
5,1443460,1910
5,5341067,7307
5,7996061,10158
5,485436,639
5,4033526,5407
5,3353939,4459
5,2261385,3176
5,1277309,1908
5,2036385,2862
5,9469463,12699
5,7674524,9847
5,3849281,5089
5,2653836,3824
5,242826,323
5,235039,323
5,7169194,8893
5,1941109,2544
5,8854380,11429
5,1681458,2240
5,4413661,6040
5,2510222,3503
5,2265519,3186
5,4184431,5727
5,4109826,5407
5,1947745,2547
5,929069,1278
5,7741786,9842
5,4193479,5415
5,3418120,4133
5,566907,638
5,477290,639
5,4553631,6055
5,4605602,6045
5,4114986,5406
5,5361462,6993
5,3475684,4143
5,696946,960
5,513104,638
5,3851374,4769
5,4907162,6672
5,2826725,3823
5,496558,639
5,1186731,1596
5,9231048,12069
5,5655048,7634
5,4080709,5094
5,4899898,6363
5,498435,642
5,251618,322
5,4105828,5082
5,2241122,2869
5,7136612,8579
5,14850149,17446
5,5178067,6675
5,4687308,6041
5,271090,322
5,2805593,3822
5,1789833,2236
5,1050520,1276
5,9165141,11429
5,1896053,2236
5,265031,322
5,4459936,5720
5,2892030,3824
5,3942984,4773
5,507009,639
5,2159279,2536
5,1897710,2235
5,3472375,4127
5,9097194,11425
5,712087,957
5,5079963,6674
5,511232,642
5,7438011,8571
