VPTREE,EUCLIDEANDISTANCE,GNAT,4490,492902
k,time,count
5,1858956,2540
5,2613972,3811
5,510643,640
5,952610,1276
5,468872,639
5,835001,1271
5,2411428,3179
5,6950735,8886
5,493936,639
5,424009,639
5,641211,956
5,2152788,2862
5,943144,1276
5,472509,639
5,1162661,1590
5,4690314,6355
5,259187,323
5,491265,639
5,237848,323
5,437586,639
5,683171,954
5,1697684,2222
5,6037446,7301
5,4468813,5714
5,667029,956
5,434374,639
5,255206,323
5,491925,639
5,3831869,4767
5,3705042,4454
5,8629072,10788
5,1392365,1906
5,17382094,21231
5,576224,639
5,451101,640
5,516033,639
5,5873612,7931
5,1208081,1593
5,1033704,1274
5,8596766,10456
5,1398088,1909
5,2153995,2862
5,1008273,1272
5,4053181,4760
5,519624,639
5,1060088,1273
5,234661,323
5,9827056,12687
5,520283,639
5,693709,954
5,9876846,12687
5,9384337,11738
5,1052390,1278
5,1236953,1590
5,660593,956
5,493269,640
5,264500,323
5,669737,954
5,1055026,1273
5,4014684,5079
5,1930252,2220
5,538671,639
5,1944303,2226
5,712796,955
5,4235045,5078
5,679252,958
5,1205728,1592
5,2224294,2862
5,4974260,6343
5,2521239,3177
5,1230349,1593
5,535376,638
5,452254,638
5,459973,638
5,4354093,5397
5,3445859,4136
5,720052,962
5,2544560,3174
5,696329,959
5,516679,638
5,703222,955
5,9602840,11738
5,1279325,1595
5,698660,959
5,685009,956
5,2493371,3173
5,1228436,1599
5,1031746,1277
5,651681,956
5,2870154,3807
5,686906,958
5,660378,955
5,11300477,14587
5,602455,640
5,723310,956
5,506955,639
5,491341,642
5,514696,638
5,3927044,4778
5,7631309,8888
5,2350399,2856
5,593001,638
5,10895268,13641
5,1901594,2225
5,675623,956
5,457459,640
5,265675,323
5,488020,638
5,2490948,3175
5,2058062,2540
5,591302,640
5,480786,640
5,1214058,1592
5,3000152,3817
5,1923090,2224
5,2247643,2856
5,3529911,4122
5,1188964,1589
5,667247,956
5,516590,638
5,7573685,8241
5,272736,323
5,612594,638
5,663498,954
5,5008046,6037
5,1984592,2227
5,771296,954
5,1461489,1908
5,1023756,1278
5,4906596,6037
5,770782,961
5,242062,323
5,524548,643
5,3700563,4128
5,2589651,3176
5,539942,638
5,486851,640
5,505532,638
5,511703,640
5,1858671,2226
5,1845072,2225
5,241734,323
5,515390,638
5,514928,643
5,695314,961
5,1271621,1593
