VPTREE,EUCLIDEANDISTANCE,0x555976deadb0,4490,94836
k,time,count
5,241527,321
5,228067,320
5,241752,320
5,229927,321
5,223824,321
5,222368,319
5,222525,321
5,240098,321
5,228880,322
5,225073,320
5,235484,322
5,234977,320
5,223606,320
5,221412,321
5,240408,321
5,225429,321
5,228694,320
5,228373,321
5,248204,320
5,214638,320
5,228670,322
5,239903,320
5,217134,320
5,223516,321
5,224375,321
5,230973,320
5,225962,321
5,205540,320
5,231629,322
5,221350,320
5,203618,322
5,204151,322
5,208167,322
5,228235,320
5,219528,320
5,238750,321
5,226521,321
5,236108,320
5,227338,319
5,233822,322
5,202070,319
5,218341,322
5,201526,319
5,202824,319
5,218467,321
5,251377,321
5,215392,320
5,219576,320
5,233802,320
5,218609,320
5,237245,321
5,223702,319
5,221857,322
5,220459,321
5,201755,319
5,242445,320
5,247646,319
5,226691,321
5,219740,322
5,221482,320
5,213854,320
5,214047,321
5,207513,322
5,221905,321
5,201230,321
5,213315,321
5,208004,322
5,203375,322
5,227078,322
5,235600,320
5,248209,321
5,214271,322
5,205352,321
5,214846,319
5,217144,322
5,218177,322
5,222565,319
5,200546,319
5,199739,319
5,218927,322
5,201100,322
5,218211,319
5,235927,321
5,229306,321
5,214616,321
5,208126,320
5,221721,319
5,199984,319
5,200841,319
5,217749,319
5,219246,322
5,221663,322
5,202884,322
5,252511,320
5,242846,321
5,219536,319
5,201853,319
5,200072,319
5,200051,319
5,227295,321
5,212337,320
5,198929,320
5,224644,321
5,217050,319
5,201006,319
5,225344,321
5,213808,322
5,215444,321
5,218029,322
5,217395,320
5,242570,319
5,221336,320
5,210180,320
5,217758,321
5,228184,320
5,228844,319
5,238231,322
5,215119,319
5,212224,320
5,240518,320
5,215639,321
5,214424,321
5,238572,321
5,238067,319
5,215142,321
5,232746,320
5,244729,319
5,221457,321
5,241495,321
5,224069,321
5,226176,320
5,220372,322
5,232686,319
5,220201,319
5,234161,321
5,201426,321
5,202960,321
5,221561,322
5,221513,320
5,235997,319
5,232339,321
5,242393,319
5,208565,321
5,205504,319
5,203588,319
5,217329,321
5,216415,322
5,226206,319
5,224993,319
5,202273,319
5,221627,320
5,209199,322
5,236133,321
5,228726,319
5,230481,319
5,202944,319
5,220598,320
5,201956,320
5,216469,319
5,232778,319
5,201395,319
5,236671,321
5,215558,321
5,233930,319
5,227667,321
5,232515,321
5,232443,322
5,210280,320
5,231380,321
5,219556,320
5,222950,320
5,205929,320
5,231559,321
5,240153,321
5,215573,321
5,218674,320
5,245057,319
5,246104,322
5,227139,322
5,238564,320
5,231940,321
5,210749,321
5,208354,320
5,219835,322
5,231212,321
5,230396,321
5,220879,320
5,209918,322
5,230586,320
5,242738,322
5,236712,320
5,218801,320
5,218287,322
5,223183,321
5,210987,321
5,220108,320
5,222179,321
5,250739,321
5,211513,320
5,219655,321
5,236206,320
5,201875,320
5,236549,320
5,218799,321
5,220171,321
5,249991,321
5,231433,320
5,229680,321
5,217383,320
5,226976,322
5,230160,320
5,219421,321
5,237518,322
5,248331,319
5,222317,322
5,209301,320
5,218100,320
5,220813,322
5,217725,321
5,229052,322
5,237935,321
5,237500,320
5,227196,321
5,218285,320
5,239875,321
5,203780,321
5,225155,321
5,230602,319
5,224042,321
5,218032,320
5,247698,321
5,239516,320
5,233574,320
5,209616,320
5,214582,320
5,219694,320
5,225318,321
5,235505,319
5,240290,319
5,232417,321
5,226149,320
5,229316,321
5,219324,320
5,233592,320
5,231027,322
5,224455,321
5,214837,320
5,199832,320
5,198866,320
5,218893,320
5,224506,319
5,238163,320
5,202968,320
5,240570,320
5,228413,321
5,241102,320
5,221613,322
5,222385,321
5,220163,320
5,225420,321
5,233022,319
5,216898,321
5,230608,321
5,237315,322
5,248500,319
5,228335,321
5,204816,322
5,239837,321
5,230911,321
5,242742,320
5,215187,320
5,218228,322
5,230083,320
5,235728,319
5,205127,320
5,200508,320
5,226836,321
5,223724,321
5,213204,322
5,206924,320
5,234925,320
5,241843,320
5,222234,321
5,244399,320
5,211863,320
5,207197,320
5,229969,321
5,248714,319
5,1135661,322
5,276489,319
5,241984,320
5,219063,320
5,247644,320
5,261597,319
5,252232,321
5,252285,320
5,252642,320
5,247888,322
5,256539,322
5,232523,320
5,216806,320
5,257437,320
5,252260,319
5,243283,322
5,239219,322
5,252784,322
5,246681,322
5,248726,321
5,247491,320
5,238802,320
5,232952,320
5,244165,320
5,230246,321
5,230827,320
5,225072,320
5,243756,322
5,252311,319
5,248337,320
5,253215,319
5,246334,321
5,247924,321
5,230166,321
5,237291,320
5,240290,321
5,259051,319
5,251874,319
5,246509,320
5,227119,320
5,251782,321
5,251233,320
5,245794,322
5,265290,319
5,239829,321
5,246066,321
5,241936,322
5,214789,321
5,243221,320
5,234283,320
5,234919,321
5,243887,320
5,246108,319
5,262966,321
5,239691,320
5,248526,320
5,256511,320
5,237311,321
5,246409,320
5,239367,322
5,245585,320
5,250290,322
5,223259,321
5,233788,324
5,244566,321
5,238331,321
5,215260,321
5,269280,321
5,252948,321
5,231777,321
5,238213,321
5,212882,321
5,245895,322
5,220172,320
5,216980,321
5,231655,320
5,244139,321
5,235320,322
5,233387,322
5,251301,321
5,244803,320
5,235957,321
5,219578,321
5,220494,322
5,233680,320
5,205886,320
5,255857,321
5,224881,322
5,236090,321
5,221671,321
5,258035,321
5,232866,320
5,229789,322
5,235162,321
5,271359,321
5,219790,321
5,218281,321
5,243241,320
5,241756,322
5,206653,321
5,232028,321
5,208494,321
5,233417,321
5,235933,321
5,221623,321
5,239600,321
5,255124,319
5,239391,319
5,238999,320
5,217964,321
5,226305,321
5,229642,320
5,249712,319
5,228097,320
5,241924,321
5,208597,320
5,232822,321
5,238291,319
5,225392,320
5,217186,321
5,220884,320
5,242794,321
5,227674,321
5,235165,322
5,245124,320
5,215245,322
5,236120,321
5,225827,320
5,243989,322
5,252231,319
5,239381,321
5,234117,322
5,220400,321
5,230175,322
5,236671,321
5,247877,320
5,247828,322
5,250717,321
5,240985,322
5,219969,319
5,248997,321
5,238941,320
5,229396,321
5,230166,321
5,241844,321
5,227116,320
5,226334,320
5,241362,322
5,232617,321
5,247124,321
5,243562,319
5,232952,320
5,231952,322
5,218195,321
5,221431,321
5,245751,321
5,246720,319
5,224071,319
5,231987,320
5,218431,320
5,249797,321
5,241136,321
5,238558,322
5,233319,322
5,242315,319
5,220034,322
5,241100,320
5,231838,321
5,246154,322
5,221220,321
5,222355,320
5,249754,321
5,207006,321
5,204233,320
5,213127,320
5,240765,320
5,231240,322
5,252906,321
5,236036,320
5,245997,321
5,225464,322
5,230454,322
5,228648,321
5,220836,322
5,201802,322
5,233052,321
5,220085,320
5,221984,322
5,217721,320
