VPTREE,EUCLIDEANDISTANCE,MAXSEPARETED,4490,775
k,time,count
5,4622170,5420
5,2626602,3178
5,5645491,6681
5,2214384,2544
5,292498,323
5,1109793,1278
5,282676,323
5,720625,955
5,283388,323
5,502649,639
5,1082941,1279
5,277389,322
5,229747,322
5,1905313,2226
5,1091716,1277
5,2151180,2554
5,3856346,4457
5,291196,323
5,247540,322
5,553263,640
5,544379,639
5,1299656,1592
5,1263190,1592
5,259891,322
5,227764,322
5,530806,638
5,707979,955
5,243578,322
5,226637,322
5,730236,955
5,648825,955
5,6243960,7302
5,273550,322
5,230701,322
5,589055,640
5,715013,954
5,295831,322
5,718049,954
5,284434,322
5,3655264,4136
5,1960586,2232
5,1282659,1592
5,292624,323
5,231864,323
5,233878,323
5,795170,955
5,507611,638
5,5033091,6044
5,4757099,5411
5,1508641,1906
5,1480100,1909
5,1246358,1592
5,292010,323
5,232217,323
5,526222,639
5,252796,323
5,501526,640
5,527513,638
5,1070164,1275
5,3844451,4130
5,761918,957
5,294590,323
5,504640,639
5,252856,323
5,232914,323
5,3811791,4128
5,1507576,1910
5,1281520,1594
5,1047937,1278
5,282149,323
5,232029,323
5,1528528,1904
5,2003952,2225
5,1060848,1272
5,9168403,10480
5,1284381,1591
5,705978,956
5,12577733,15549
5,3897282,4131
5,11340329,13655
5,8328925,9215
5,754837,956
5,2809640,3498
5,287382,322
5,5377667,6349
5,575476,638
5,2257588,2544
5,1514142,1914
5,2624743,3181
5,507840,640
5,2368543,2865
5,2706845,3172
5,16598623,17759
5,16057925,17462
5,1989397,2232
5,1869976,2234
5,1242174,1595
5,5668039,6675
5,720507,956
5,486735,640
5,666251,956
5,664800,956
5,1045591,1276
5,2192959,2544
5,2377615,2862
5,731616,959
5,532489,640
5,667506,956
5,490027,640
5,1038402,1276
5,661742,956
5,1074792,1276
5,1036752,1276
5,661090,959
5,506071,640
5,661060,956
5,647361,956
5,1077077,1276
5,486340,640
5,544017,639
5,697231,956
5,646396,956
5,653207,956
5,1020611,1276
5,277941,323
5,1052138,1276
5,662183,959
5,1052943,1276
5,1438725,1911
5,672285,956
5,1317487,1594
5,278829,323
5,20726815,23776
5,584036,640
5,1312082,1589
5,9071205,10482
5,16449496,17774
5,566503,641
5,5957840,7003
5,2212390,2544
5,4407698,5087
5,2326432,2857
5,1915195,2223
5,8775306,9840
5,5998588,7295
5,771799,956
5,3938689,4452
5,521831,640
5,472080,640
5,12257683,14590
5,576286,638
5,10906351,12387
5,1980702,2227
5,2387641,2856
5,1124758,1274
5,2096597,2544
5,2012866,2221
5,4500666,5090
5,1127063,1278
5,502084,640
5,8956140,9514
5,7895527,8576
5,5663832,6997
5,532034,641
5,524939,640
5,4333865,5092
5,1579379,1905
5,1964972,2221
5,10925094,13019
5,2822435,3191
5,287668,323
5,503118,639
5,536771,638
5,703123,956
5,540871,640
5,2140186,2545
5,726315,962
5,8315560,9531
5,3774477,4131
5,2367525,2859
5,5367697,6360
5,560604,641
5,260282,322
5,6138888,7625
5,1107421,1282
5,2627730,3170
5,12984606,15868
5,1207558,1271
5,2377437,2862
5,282427,322
5,786715,956
5,692897,963
5,1115497,1275
5,8677963,9849
5,1362485,1594
5,277754,322
5,1120461,1272
5,741110,958
5,722039,956
5,503064,640
5,3759200,4124
5,2545882,3189
5,3682646,4142
5,7714598,8583
5,579426,640
5,1369747,1588
