VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,454358,640
5,221792,322
5,226192,322
5,4999563,7322
5,923670,1275
5,508429,640
5,249718,322
5,237387,322
5,484415,638
5,433669,638
5,221462,322
5,226276,323
5,444280,638
5,221354,322
5,223586,322
5,878138,1272
5,842860,1272
5,2075145,2866
5,660075,957
5,444583,640
5,605024,959
5,1861874,2549
5,1036819,1591
5,1225500,1908
5,874804,1274
5,466480,638
5,219604,322
5,593588,957
5,881653,1274
5,2622121,3821
5,628901,961
5,500101,638
5,1074264,1591
5,1086850,1591
5,451181,638
5,1175345,1595
5,445137,638
5,471931,638
5,654615,954
5,1185297,1593
5,635759,955
5,1156157,1593
5,231227,322
5,226333,322
5,484404,638
5,220771,322
5,1115751,1593
5,1338716,1913
5,258277,322
5,656934,956
5,460907,638
5,219707,322
5,224079,322
5,6647251,8588
5,506976,638
5,1336673,1913
5,2020316,2860
5,664311,955
5,238321,323
5,3580181,4772
5,983393,1273
5,260137,322
5,507653,640
5,478539,640
5,219300,323
5,1299030,1908
5,956012,1278
5,1298399,1913
5,2453026,3502
5,2109969,2861
5,506031,638
5,430243,638
5,1912905,2549
5,1171580,1589
5,2040350,2869
5,958170,1270
5,1757078,2224
5,241340,322
5,253165,323
5,1865109,2550
5,666066,955
5,675531,954
5,1306328,1904
5,3167954,4127
5,2181929,3185
5,2018787,2861
5,493579,638
5,484158,641
5,1601013,2220
5,1649945,2234
5,4632440,6681
5,1165253,1590
5,257943,322
5,647175,961
5,635797,956
5,1310582,1913
5,496336,640
5,681722,955
5,1309648,1911
5,1711387,2224
5,658985,957
5,1083711,1593
5,473018,640
5,494237,638
5,607922,960
5,220569,323
5,442981,638
5,429850,640
5,472693,639
5,1878464,2548
5,243875,322
5,252800,322
5,1582527,2231
5,1164050,1590
5,660790,958
5,1182044,1589
5,1848336,2545
5,665492,955
5,591078,955
5,2349823,3496
5,250925,322
5,1178394,1590
5,621333,961
5,487627,638
5,1160964,1589
5,1296896,1905
5,1750701,2539
5,1131572,1591
5,837992,1274
5,481560,638
5,3431913,4441
5,887962,1273
5,466506,638
5,856358,1273
5,471392,644
5,2200310,3183
5,666640,960
5,3026586,4130
5,3505530,4769
5,886408,1273
5,474345,643
5,1058965,1595
5,946974,1278
5,910177,1277
5,260316,322
5,1257882,1919
5,1796973,2541
5,461881,639
5,598410,956
5,247420,322
5,1081072,1593
5,1292051,1908
5,2154350,3189
5,1154390,1589
5,226884,322
5,241415,323
5,639358,955
5,1767203,2551
5,1740526,2556
5,2285662,3502
5,1085042,1593
5,507330,640
5,883805,1276
5,484812,641
5,2086504,2858
5,929662,1278
5,641825,960
5,453419,641
5,249304,322
5,246968,322
5,1090713,1595
5,486063,639
5,856013,1279
5,639079,957
5,474385,642
5,1114649,1591
5,976155,1275
5,689517,955
5,1144306,1597
5,874738,1270
5,890055,1274
5,864277,1274
5,476027,638
5,251734,323
5,478018,640
5,468810,645
5,2076504,2867
5,857755,1277
5,1333867,1905
5,1088372,1589
5,622283,956
5,1347449,1912
5,250906,322
5,445010,639
5,630232,954
5,597511,954
5,1139918,1597
5,2078680,2868
5,496033,641
5,1292691,1906
5,264739,322
5,477580,642
5,501273,640
5,862878,1276
5,1636029,2232
5,1045812,1593
5,225647,322
5,246314,323
5,444292,641
5,588596,956
5,487186,640
5,637119,955
5,247840,322
5,960883,1274
5,245512,322
5,478722,645
5,246008,322
5,223778,322
5,647590,955
5,463328,641
5,1057754,1595
5,455477,645
5,893850,1280
5,573542,956
5,999197,1595
5,436077,645
5,227653,322
5,219706,322
5,1839705,2548
5,589592,956
5,232305,323
5,610755,960
5,477192,642
5,232834,322
5,445493,639
5,216946,322
5,2259671,3178
5,927702,1276
5,1267989,1912
5,253346,322
5,426913,642
5,419405,642
5,1242342,1913
5,1012193,1595
5,2444073,3499
5,1272573,1909
5,1070096,1589
5,621665,956
5,1104469,1596
5,454147,642
5,419452,642
5,578009,960
5,220175,322
5,864387,1278
5,1588132,2232
5,893772,1278
5,3626934,5097
5,2498626,3831
5,487076,638
5,218447,322
5,222199,322
5,437123,642
5,637126,954
5,668227,958
5,593261,958
5,608997,960
5,229226,322
5,426210,642
5,1025415,1589
5,1076832,1594
5,457166,642
5,3401953,4442
5,262630,322
5,498283,640
5,3485225,4766
5,4039288,5734
5,6545957,8898
5,2465505,3815
5,604985,960
5,960103,1274
5,254045,322
5,3320641,4468
5,686453,955
5,1059548,1591
5,901645,1274
5,918864,1273
5,235842,323
5,238575,322
5,1075858,1592
5,6862867,9207
5,4572848,6666
5,251543,323
5,657744,956
5,250920,322
5,2562335,3810
5,499004,640
5,233325,323
5,608489,957
5,229223,323
5,218449,323
5,1312840,1908
